*, HAFR1, JY1, JY2, YF1, YF2
240, 1.000, 1.000, 1.000, 1.000, 1.000
241, 1.000, 1.000, 1.000, 1.000, 1.000
242, 0.000, 1.000, 1.000, 1.000, 1.000
243, 1.000, 1.000, 1.000, 1.000, 1.000
244, 1.000, 1.000, 1.000, 1.000, 1.000
245, 1.000, 1.000, 1.000, 1.000, 1.000
246, 1.000, 1.000, 1.000, 1.000, 1.000
247, 1.000, 1.000, 1.000, 1.000, 1.000
248, 1.000, 1.000, 1.000, 1.000, 1.000
249, 1.000, 1.000, 1.000, 1.000, 1.000
250, 1.000, 1.000, 1.000, 1.000, 1.000
251, 1.000, 1.000, 1.000, 1.000, 1.000
252, 1.000, 1.000, 1.000, 1.000, 1.000
253, 1.000, 1.000, 1.000, 1.000, 1.000
254, 1.000, 1.000, 1.000, 1.000, 1.000
255, 1.000, 1.000, 1.000, 1.000, 1.000
256, 1.000, 1.000, 1.000, 1.000, 1.000
257, 1.000, 1.000, 1.000, 1.000, 1.000
258, 1.000, 1.000, 1.000, 1.000, 1.000
259, 1.000, 1.000, 1.000, 1.000, 1.000
260, 1.000, 1.000, 1.000, 1.000, 1.000
261, 1.000, 1.000, 1.000, 1.000, 1.000
262, 1.000, 1.000, 1.000, 1.000, 1.000
263, 1.000, 1.000, 1.000, 1.000, 1.000
264, 1.000, 1.000, 1.000, 1.000, 1.000
265, 1.000, 1.000, 1.000, 1.000, 1.000
266, 1.000, 1.000, 1.000, 1.000, 1.000
267, 0.000, 1.000, 1.000, 1.000, 1.000
268, 1.000, 1.000, 1.000, 1.000, 1.000
269, 1.000, 1.000, 1.000, 1.000, 1.000
270, 1.000, 1.000, 1.000, 1.000, 1.000
271, 1.000, 1.000, 1.000, 1.000, 1.000
272, 1.000, 1.000, 1.000, 1.000, 1.000
273, 1.000, 1.000, 1.000, 1.000, 1.000
274, 1.000, 1.000, 1.000, 1.000, 1.000
275, 1.000, 1.000, 1.000, 1.000, 1.000
276, 1.000, 1.000, 1.000, 1.000, 1.000
277, 1.000, 1.000, 1.000, 1.000, 1.000
278, 1.000, 1.000, 1.000, 1.000, 1.000
279, 1.000, 1.000, 1.000, 1.000, 1.000
280, 1.000, 1.000, 1.000, 1.000, 1.000
281, 0.000, 1.000, 1.000, 1.000, 1.000
282, 1.000, 1.000, 1.000, 1.000, 1.000
283, 1.000, 1.000, 1.000, 1.000, 1.000
284, 1.000, 1.000, 1.000, 1.000, 1.000
285, 0.000, 1.000, 1.000, 1.000, 1.000
286, 1.000, 1.000, 1.000, 1.000, 1.000
287, 1.000, 1.000, 1.000, 1.000, 1.000
288, 1.000, 1.000, 1.000, 1.000, 1.000
289, 1.000, 1.000, 1.000, 1.000, 1.000
290, 1.000, 1.000, 1.000, 1.000, 1.000
291, 1.000, 1.000, 1.000, 1.000, 1.000
292, 1.000, 1.000, 1.000, 1.000, 1.000
293, 1.000, 1.000, 1.000, 1.000, 1.000
294, 0.000, 1.000, 1.000, 1.000, 1.000
295, 1.000, 1.000, 1.000, 1.000, 1.000
296, 1.000, 1.000, 1.000, 1.000, 1.000
297, 1.000, 1.000, 1.000, 1.000, 1.000
298, 1.000, 1.000, 1.000, 1.000, 1.000
299, 1.000, 1.000, 1.000, 1.000, 1.000
300, 1.000, 1.000, 1.000, 1.000, 1.000
301, 1.000, 1.000, 1.000, 1.000, 1.000
302, 1.000, 1.000, 1.000, 1.000, 1.000
303, 1.000, 1.000, 1.000, 1.000, 1.000
304, 1.000, 1.000, 1.000, 1.000, 1.000
305, 1.000, 1.000, 1.000, 1.000, 1.000
306, 1.000, 1.000, 1.000, 1.000, 1.000
307, 1.000, 1.000, 1.000, 1.000, 1.000
308, 1.000, 1.000, 1.000, 1.000, 1.000
309, 1.000, 1.000, 1.000, 1.000, 1.000
310, 1.000, 1.000, 1.000, 1.000, 1.000
311, 1.000, 1.000, 1.000, 1.000, 1.000
312, 0.000, 1.000, 1.000, 1.000, 1.000
313, 1.000, 1.000, 1.000, 1.000, 1.000
314, 1.000, 1.000, 1.000, 1.000, 1.000
315, 0.000, 1.000, 1.000, 1.000, 1.000
316, 1.000, 1.000, 1.000, 1.000, 1.000
317, 1.000, 1.000, 1.000, 1.000, 1.000
318, 0.000, 1.000, 1.000, 1.000, 1.000
319, 1.000, 1.000, 1.000, 1.000, 1.000
320, 1.000, 1.000, 1.000, 1.000, 1.000
321, 0.000, 1.000, 1.000, 1.000, 1.000
322, 1.000, 1.000, 1.000, 1.000, 1.000
323, 1.000, 1.000, 1.000, 1.000, 1.000
324, 1.000, 1.000, 1.000, 1.000, 1.000
325, 1.000, 1.000, 1.000, 1.000, 1.000
326, 1.000, 1.000, 1.000, 1.000, 1.000
327, 0.000, 1.000, 1.000, 1.000, 1.000
328, 1.000, 1.000, 1.000, 1.000, 1.000
329, 0.000, 1.000, 1.000, 1.000, 1.000
330, 0.000, 1.000, 1.000, 1.000, 1.000
331, 1.000, 1.000, 1.000, 1.000, 1.000
332, 1.000, 1.000, 1.000, 1.000, 1.000
333, 1.000, 1.000, 1.000, 1.000, 1.000
334, 0.000, 1.000, 1.000, 1.000, 1.000
335, 1.000, 1.000, 1.000, 1.000, 1.000
336, 1.000, 1.000, 1.000, 1.000, 1.000
337, 1.000, 1.000, 1.000, 1.000, 1.000
338, 1.000, 1.000, 1.000, 1.000, 1.000
339, 1.000, 1.000, 1.000, 1.000, 1.000
340, 1.000, 1.000, 1.000, 1.000, 1.000
341, 1.000, 1.000, 1.000, 1.000, 1.000
342, 1.000, 1.000, 1.000, 1.000, 1.000
343, 1.000, 1.000, 1.000, 1.000, 1.000
344, 1.000, 1.000, 1.000, 1.000, 1.000
345, 1.000, 1.000, 1.000, 1.000, 1.000
346, 1.000, 1.000, 1.000, 1.000, 1.000
347, 1.000, 1.000, 1.000, 1.000, 1.000
348, 1.000, 1.000, 1.000, 1.000, 1.000
349, 0.000, 1.000, 1.000, 1.000, 1.000
350, 1.000, 1.000, 1.000, 1.000, 1.000
351, 1.000, 1.000, 1.000, 1.000, 1.000
352, 0.000, 1.000, 1.000, 1.000, 1.000
353, 1.000, 1.000, 1.000, 1.000, 1.000
354, 0.000, 1.000, 1.000, 1.000, 1.000
355, 1.000, 1.000, 1.000, 1.000, 1.000
356, 1.000, 1.000, 1.000, 1.000, 1.000
357, 1.000, 1.000, 1.000, 1.000, 1.000
358, 1.000, 1.000, 1.000, 1.000, 1.000
359, 1.000, 1.000, 1.000, 1.000, 1.000
360, 1.000, 1.000, 1.000, 1.000, 1.000
361, 1.000, 1.000, 1.000, 1.000, 1.000
362, 0.000, 1.000, 1.000, 1.000, 1.000
363, 1.000, 1.000, 1.000, 1.000, 1.000
364, 1.000, 1.000, 1.000, 1.000, 1.000
365, 0.000, 1.000, 1.000, 1.000, 1.000
366, 1.000, 1.000, 1.000, 1.000, 1.000
367, 1.000, 1.000, 1.000, 1.000, 1.000
368, 1.000, 1.000, 1.000, 1.000, 1.000
369, 1.000, 1.000, 1.000, 1.000, 1.000
370, 1.000, 1.000, 1.000, 1.000, 1.000
371, 1.000, 1.000, 1.000, 1.000, 1.000
372, 1.000, 1.000, 1.000, 1.000, 1.000
373, 1.000, 1.000, 1.000, 1.000, 1.000
374, 1.000, 1.000, 1.000, 1.000, 1.000
375, 1.000, 1.000, 1.000, 1.000, 1.000
376, 1.000, 1.000, 1.000, 1.000, 1.000
377, 1.000, 1.000, 1.000, 1.000, 1.000
378, 1.000, 1.000, 1.000, 1.000, 1.000
379, 1.000, 1.000, 1.000, 1.000, 1.000
380, 1.000, 1.000, 1.000, 1.000, 1.000
381, 0.000, 1.000, 1.000, 1.000, 1.000
382, 1.000, 1.000, 1.000, 1.000, 1.000
383, 1.000, 1.000, 1.000, 1.000, 1.000
384, 1.000, 1.000, 1.000, 1.000, 1.000
385, 1.000, 1.000, 1.000, 1.000, 1.000
386, 1.000, 1.000, 1.000, 1.000, 1.000
387, 1.000, 1.000, 1.000, 1.000, 1.000
388, 1.000, 1.000, 1.000, 1.000, 1.000
389, 1.000, 1.000, 1.000, 1.000, 1.000
390, 1.000, 1.000, 1.000, 1.000, 1.000
391, 1.000, 1.000, 1.000, 1.000, 1.000
392, 1.000, 1.000, 1.000, 1.000, 1.000
393, 1.000, 1.000, 1.000, 1.000, 1.000
394, 0.000, 1.000, 1.000, 1.000, 1.000
395, 1.000, 1.000, 1.000, 1.000, 1.000
396, 1.000, 1.000, 1.000, 1.000, 1.000
397, 1.000, 1.000, 1.000, 1.000, 1.000
398, 0.000, 1.000, 1.000, 1.000, 1.000
399, 1.000, 1.000, 1.000, 1.000, 1.000
400, 1.000, 1.000, 1.000, 1.000, 1.000
401, 1.000, 1.000, 1.000, 1.000, 1.000
402, 1.000, 1.000, 1.000, 1.000, 1.000
403, 1.000, 1.000, 1.000, 1.000, 1.000
404, 1.000, 1.000, 1.000, 1.000, 1.000
405, 1.000, 1.000, 1.000, 1.000, 1.000
406, 0.000, 1.000, 1.000, 1.000, 1.000
407, 1.000, 1.000, 1.000, 1.000, 1.000
408, 1.000, 1.000, 1.000, 1.000, 1.000
409, 0.000, 1.000, 1.000, 1.000, 1.000
410, 1.000, 1.000, 1.000, 1.000, 1.000
411, 1.000, 1.000, 1.000, 1.000, 1.000
412, 1.000, 1.000, 1.000, 1.000, 1.000
413, 1.000, 1.000, 1.000, 1.000, 1.000
414, 1.000, 1.000, 1.000, 1.000, 1.000
415, 1.000, 1.000, 1.000, 1.000, 1.000
416, 0.000, 1.000, 1.000, 1.000, 1.000
417, 1.000, 1.000, 1.000, 1.000, 1.000
418, 1.000, 1.000, 1.000, 1.000, 1.000
419, 1.000, 1.000, 1.000, 1.000, 1.000
420, 1.000, 1.000, 1.000, 1.000, 1.000
421, 1.000, 1.000, 1.000, 1.000, 1.000
422, 1.000, 1.000, 1.000, 1.000, 1.000
423, 0.000, 1.000, 1.000, 1.000, 1.000
424, 1.000, 1.000, 1.000, 1.000, 1.000
425, 1.000, 1.000, 1.000, 0.000, 0.000
426, 1.000, 1.000, 1.000, 1.000, 1.000
427, 1.000, 1.000, 1.000, 1.000, 1.000
428, 0.000, 1.000, 0.000, 0.000, 0.000
429, 1.000, 1.000, 1.000, 1.000, 1.000
430, 0.000, 1.000, 1.000, 1.000, 1.000
431, 1.000, 1.000, 1.000, 1.000, 1.000
432, 1.000, 1.000, 1.000, 0.000, 0.000
433, 1.000, 1.000, 1.000, 1.000, 1.000
434, 1.000, 1.000, 1.000, 1.000, 1.000
435, 1.000, 1.000, 1.000, 1.000, 1.000
436, 1.000, 1.000, 1.000, 1.000, 1.000
437, 1.000, 1.000, 1.000, 1.000, 1.000
438, 1.000, 1.000, 1.000, 1.000, 1.000
439, 1.000, 1.000, 1.000, 1.000, 1.000
440, 1.000, 1.000, 1.000, 1.000, 1.000
441, 0.000, 1.000, 1.000, 1.000, 1.000
442, 1.000, 1.000, 1.000, 1.000, 0.000
443, 1.000, 1.000, 1.000, 1.000, 1.000
444, 1.000, 1.000, 1.000, 1.000, 1.000
445, 1.000, 1.000, 1.000, 1.000, 1.000
446, 1.000, 1.000, 1.000, 1.000, 1.000
447, 1.000, 1.000, 1.000, 0.000, 1.000
448, 1.000, 1.000, 1.000, 1.000, 1.000
449, 1.000, 1.000, 1.000, 1.000, 1.000
450, 1.000, 1.000, 1.000, 1.000, 1.000
451, 0.000, 1.000, 1.000, 0.000, 1.000
452, 1.000, 1.000, 1.000, 1.000, 1.000
453, 1.000, 1.000, 1.000, 1.000, 1.000
454, 0.000, 1.000, 1.000, 1.000, 1.000
455, 1.000, 1.000, 1.000, 1.000, 1.000
456, 1.000, 1.000, 1.000, 1.000, 1.000
457, 1.000, 1.000, 1.000, 1.000, 1.000
458, 1.000, 1.000, 1.000, 1.000, 1.000
459, 1.000, 1.000, 1.000, 1.000, 1.000
460, 1.000, 1.000, 1.000, 1.000, 1.000
461, 0.000, 1.000, 1.000, 1.000, 1.000
462, 1.000, 1.000, 1.000, 1.000, 1.000
463, 1.000, 1.000, 1.000, 1.000, 1.000
464, 0.000, 1.000, 1.000, 1.000, 1.000
465, 1.000, 1.000, 1.000, 1.000, 1.000
466, 1.000, 1.000, 1.000, 1.000, 1.000
467, 1.000, 1.000, 1.000, 1.000, 1.000
468, 1.000, 1.000, 1.000, 1.000, 1.000
469, 1.000, 1.000, 1.000, 1.000, 1.000
470, 1.000, 1.000, 1.000, 1.000, 1.000
471, 1.000, 1.000, 1.000, 1.000, 1.000
472, 0.000, 1.000, 1.000, 1.000, 1.000
473, 1.000, 1.000, 1.000, 1.000, 1.000
474, 1.000, 1.000, 1.000, 1.000, 1.000
475, 0.000, 1.000, 1.000, 1.000, 1.000
476, 1.000, 1.000, 1.000, 1.000, 1.000
477, 1.000, 1.000, 1.000, 1.000, 1.000
478, 1.000, 1.000, 1.000, 1.000, 1.000
479, 1.000, 1.000, 1.000, 1.000, 1.000
480, 1.000, 1.000, 1.000, 1.000, 1.000
481, 0.000, 1.000, 1.000, 1.000, 1.000
482, 1.000, 1.000, 1.000, 1.000, 1.000
483, 0.000, 1.000, 1.000, 1.000, 1.000
484, 1.000, 1.000, 1.000, 1.000, 1.000
485, 0.000, 1.000, 1.000, 1.000, 1.000
486, 1.000, 1.000, 1.000, 1.000, 1.000
487, 0.000, 1.000, 1.000, 1.000, 1.000
488, 1.000, 1.000, 1.000, 1.000, 1.000
489, 1.000, 1.000, 1.000, 1.000, 1.000
490, 0.000, 1.000, 1.000, 1.000, 1.000
491, 1.000, 1.000, 1.000, 1.000, 1.000
492, 1.000, 1.000, 1.000, 1.000, 1.000
493, 1.000, 1.000, 1.000, 1.000, 1.000
494, 0.000, 1.000, 1.000, 1.000, 1.000
495, 1.000, 1.000, 1.000, 1.000, 1.000
496, 1.000, 1.000, 1.000, 1.000, 1.000
497, 0.000, 1.000, 1.000, 1.000, 1.000
498, 1.000, 1.000, 1.000, 1.000, 1.000
499, 1.000, 1.000, 1.000, 1.000, 1.000
500, 1.000, 1.000, 1.000, 1.000, 1.000
501, 1.000, 1.000, 1.000, 1.000, 1.000
502, 1.000, 1.000, 1.000, 1.000, 1.000
503, 0.000, 1.000, 1.000, 1.000, 1.000
504, 1.000, 1.000, 1.000, 1.000, 1.000
505, 1.000, 1.000, 1.000, 1.000, 1.000
506, 1.000, 1.000, 1.000, 1.000, 1.000
507, 0.000, 1.000, 1.000, 1.000, 1.000
508, 0.000, 1.000, 1.000, 1.000, 1.000
509, 0.000, 1.000, 1.000, 1.000, 1.000
510, 1.000, 1.000, 1.000, 1.000, 1.000
511, 1.000, 1.000, 1.000, 1.000, 1.000
512, 1.000, 1.000, 1.000, 1.000, 1.000
513, 1.000, 0.000, 0.000, 0.000, 0.000
514, 1.000, 1.000, 1.000, 1.000, 1.000
515, 1.000, 1.000, 1.000, 1.000, 1.000
516, 0.000, 1.000, 1.000, 1.000, 0.000
